"participant","maptype","condition","dataset","county","fips"
"5edfd3858bc1712e249b053d","surprise","worst","poverty","county_5",16065
"5fd244cf39e5f7082808979c","surprise","worst","poverty","county_1",46031
"5fd244cf39e5f7082808979c","surprise","worst","poverty","county_2",46121
"5fd244cf39e5f7082808979c","surprise","worst","poverty","county_3",19127
"5fd244cf39e5f7082808979c","surprise","worst","poverty","county_4",21051
"5fd244cf39e5f7082808979c","surprise","worst","poverty","county_5",21147
"6004958f47a3a761bdbbb72a","surprise","worst","poverty","county_1",38079
"6004958f47a3a761bdbbb72a","surprise","worst","poverty","county_2",46121
"6004958f47a3a761bdbbb72a","surprise","worst","poverty","county_3",46102
"6004958f47a3a761bdbbb72a","surprise","worst","poverty","county_4",45033
"6004958f47a3a761bdbbb72a","surprise","worst","poverty","county_5",30035
"60c15eb37d3334f63a66dcd4","surprise","worst","poverty","county_1",53061
"60c15eb37d3334f63a66dcd4","surprise","worst","poverty","county_2",27003
"60c15eb37d3334f63a66dcd4","surprise","worst","poverty","county_3",48033
"60c15eb37d3334f63a66dcd4","surprise","worst","poverty","county_4",24013
"60c15eb37d3334f63a66dcd4","surprise","worst","poverty","county_5",2100
"60f728553a37102574b585c4","surprise","worst","poverty","county_1",47077
"60f728553a37102574b585c4","surprise","worst","poverty","county_2",35055
"60f728553a37102574b585c4","surprise","worst","poverty","county_3",12083
"60f728553a37102574b585c4","surprise","worst","poverty","county_4",41033
"60f728553a37102574b585c4","surprise","worst","poverty","county_5",48189
"60fca5dcb45af6ae93ed125f","surprise","worst","poverty","county_1",48215
"60fca5dcb45af6ae93ed125f","surprise","worst","poverty","county_2",48507
"60fca5dcb45af6ae93ed125f","surprise","worst","poverty","county_3",1105
"60fca5dcb45af6ae93ed125f","surprise","worst","poverty","county_4",46071
"60fca5dcb45af6ae93ed125f","surprise","worst","poverty","county_5",46121
"60fcdb88e0514055c6e6a03b","surprise","worst","poverty","county_1",48047
"60fcdb88e0514055c6e6a03b","surprise","worst","poverty","county_2",21147
"60fcdb88e0514055c6e6a03b","surprise","worst","poverty","county_3",46121
"60fcdb88e0514055c6e6a03b","surprise","worst","poverty","county_4",46031
"60fcdb88e0514055c6e6a03b","surprise","worst","poverty","county_5",46102
"60fcf685e871bd755ad3969f","surprise","worst","poverty","county_1",48507
"60fcf685e871bd755ad3969f","surprise","worst","poverty","county_2",35031
"60fcf685e871bd755ad3969f","surprise","worst","poverty","county_3",30035
"60fcf685e871bd755ad3969f","surprise","worst","poverty","county_4",46102
"60fcf685e871bd755ad3969f","surprise","worst","poverty","county_5",38079
"60fe16f257c3da1d0d07c02b","surprise","worst","poverty","county_1",48215
"60fe16f257c3da1d0d07c02b","surprise","worst","poverty","county_2",4005
"60fe16f257c3da1d0d07c02b","surprise","worst","poverty","county_3",4017
"60fe16f257c3da1d0d07c02b","surprise","worst","poverty","county_4",4001
"60fe16f257c3da1d0d07c02b","surprise","worst","poverty","county_5",4019
"612856ee4e5838c1e1bf6dd3","surprise","worst","poverty","county_1",6029
"612856ee4e5838c1e1bf6dd3","surprise","worst","poverty","county_2",48215
"612856ee4e5838c1e1bf6dd3","surprise","worst","poverty","county_3",38079
"612856ee4e5838c1e1bf6dd3","surprise","worst","poverty","county_4",46121
"612856ee4e5838c1e1bf6dd3","surprise","worst","poverty","county_5",37147
"615208a061262eeeec18b068","surprise","worst","poverty","county_1",48047
"615208a061262eeeec18b068","surprise","worst","poverty","county_2",1105
"615208a061262eeeec18b068","surprise","worst","poverty","county_3",37155
"615208a061262eeeec18b068","surprise","worst","poverty","county_4",12051
"615208a061262eeeec18b068","surprise","worst","poverty","county_5",22117
"62926289ad98fad2b2abf44f","surprise","worst","poverty","county_1",2050
"62926289ad98fad2b2abf44f","surprise","worst","poverty","county_2",13271
"62926289ad98fad2b2abf44f","surprise","worst","poverty","county_3",22041
"62926289ad98fad2b2abf44f","surprise","worst","poverty","county_4",45033
"62926289ad98fad2b2abf44f","surprise","worst","poverty","county_5",21013
"62f14bb75eaad1e10e24f48e","surprise","worst","poverty","county_1",48427
"62f14bb75eaad1e10e24f48e","surprise","worst","poverty","county_2",28157
"62f14bb75eaad1e10e24f48e","surprise","worst","poverty","county_3",28051
"62f14bb75eaad1e10e24f48e","surprise","worst","poverty","county_4",46071
"62f14bb75eaad1e10e24f48e","surprise","worst","poverty","county_5",46031
"6310dbdfda69599720736665","surprise","worst","poverty","county_1",13165
"6310dbdfda69599720736665","surprise","worst","poverty","county_2",21131
"6310dbdfda69599720736665","surprise","worst","poverty","county_3",21051
"6310dbdfda69599720736665","surprise","worst","poverty","county_4",21109
"6310dbdfda69599720736665","surprise","worst","poverty","county_5",28083
"63ced2a0459f429d3da07830","surprise","worst","poverty","county_1",6071
"63ced2a0459f429d3da07830","surprise","worst","poverty","county_2",4019
"63ced2a0459f429d3da07830","surprise","worst","poverty","county_3",6025
"63ced2a0459f429d3da07830","surprise","worst","poverty","county_4",35031
"63ced2a0459f429d3da07830","surprise","worst","poverty","county_5",53077
"63d17b695a6cbbfcd1b19fdc","surprise","worst","poverty","county_1",4005
"63d17b695a6cbbfcd1b19fdc","surprise","worst","poverty","county_2",6071
"63d17b695a6cbbfcd1b19fdc","surprise","worst","poverty","county_3",46031
"63d17b695a6cbbfcd1b19fdc","surprise","worst","poverty","county_4",48113
"63d17b695a6cbbfcd1b19fdc","surprise","worst","poverty","county_5",21051
"6413aba87406eb7adb732e82","surprise","worst","poverty","county_1",4017
"6413aba87406eb7adb732e82","surprise","worst","poverty","county_2",6107
"6413aba87406eb7adb732e82","surprise","worst","poverty","county_3",6037
"6413aba87406eb7adb732e82","surprise","worst","poverty","county_4",35029
"6413aba87406eb7adb732e82","surprise","worst","poverty","county_5",12086
